message_id,message_text,message_length,word_count,num_urls,num_digits,num_special_chars,spam_keyword_score,legit_keyword_score,sender_activity_score,sender_account_age_days,messages_sent_last_24h,timestamp,hour_of_day,day_of_week,spam_label
903490,Thanks for your help on the project update. 10:30 AM. Please confirm.,69,12,0,4,0,0,1,53.0,273.0,6.0,2025-12-09 15:00:00,15,1,0
904479,"Congratulations! You have won ₹50,000 now! http://promo.example/4223",68,7,1,9,2,0,0,53.8,51.0,17.0,2025-11-19 22:00:00,22,2,1
900381,Click here to verify your account a brand new phone now! http://bit.ly/2913,75,12,1,4,1,2,0,49.9,52.0,23.0,2025-12-18 11:00:00,11,3,1
901852,Payment received successfully for your subscription. next Monday. Let me know.,78,11,0,0,0,0,1,28.0,266.0,4.0,2025-10-26 14:00:00,14,6,0
901526,Can you send the report by end of day? the quarterly review. Appreciate it.,75,14,0,0,0,0,1,50.0,247.0,15.0,2025-11-23 01:00:00,1,6,0
902366,Could you review the document and share feedback? 10:30 AM. Let me know.,72,13,0,4,0,0,1,63.3,322.0,5.0,2025-12-13 17:00:00,17,5,0
903516,Thanks for your help on the project update. Friday evening. Please confirm.,75,12,0,0,0,0,1,86.8,609.0,7.0,2025-12-19 05:00:00,5,4,0
903053,"Hi, can we reschedule our meeting to 10:30 AM. Please confirm.",62,11,0,4,0,0,2,42.7,533.0,8.0,2025-11-14 02:00:00,2,4,0
902885,Payment received successfully for your subscription. 10:30 AM. Let me know.,75,11,0,4,0,0,1,59.0,336.0,3.0,2025-12-01 21:00:00,21,0,0
902341,Here are the notes from today's discussion. 10:30 AM. Let me know.,66,12,0,4,0,0,1,41.1,210.0,6.0,2025-11-09 04:00:00,4,6,0
900375,Let's catch up tomorrow regarding the timeline. the quarterly review. Appreciate it.,84,12,0,0,0,0,0,51.4,310.0,5.0,2025-12-09 06:00:00,6,1,0
903549,Reminder: your appointment is confirmed for Friday evening. Please confirm.,75,10,0,0,0,0,1,74.9,632.0,9.0,2025-12-14 05:00:00,5,6,0
902382,Thanks for your help on the project update. 10:30 AM. Thanks.,61,11,0,4,0,0,1,77.0,267.0,4.0,2025-11-03 02:00:00,2,0,0
904484,Payment received successfully for your subscription. 10:30 AM. Please confirm.,78,10,0,4,0,0,1,47.5,650.0,7.0,2025-11-28 12:00:00,12,4,0
900940,"Hi, can we reschedule our meeting to the quarterly review. Regards. https://company.portal/docs/8379",100,12,1,4,0,0,2,87.4,364.0,5.0,2025-11-29 13:00:00,13,5,0
904987,Here are the notes from today's discussion. the updated proposal. Please confirm.,81,12,0,0,0,0,1,39.3,352.0,10.0,2025-12-20 05:00:00,5,5,0
904140,Let's catch up tomorrow regarding the timeline. 10:30 AM. Please confirm.,73,11,0,4,0,0,0,5.0,213.0,5.0,2025-12-04 06:00:00,6,3,0
904336,Can you send the report by end of day? the quarterly review. Thanks.,68,13,0,0,0,0,1,57.5,304.0,10.0,2025-12-15 22:00:00,22,0,0
902800,Let's catch up tomorrow regarding the timeline. 10:30 AM. Let me know.,70,12,0,4,0,0,0,78.9,724.0,2.0,2025-11-02 00:00:00,0,6,0
902148,Could you review the document and share feedback? Friday evening. Please confirm.,81,12,0,0,0,0,1,32.2,427.0,5.0,2025-12-21 04:00:00,4,6,0
904310,Here are the notes from today's discussion. Friday evening. Let me know.,72,12,0,0,0,0,1,42.7,323.0,3.0,2025-12-13 13:00:00,13,5,0
904967,Exclusive deal just for you exclusive bonus ASAP! https://tinyurl.com/9452,74,9,1,4,1,1,0,,92.0,30.0,2025-10-27 04:00:00,4,0,1
904388,URGENT: Claim your reward now exclusive bonus now! http://promo.example/3616,76,9,1,4,1,3,0,39.8,23.0,15.0,2025-11-04 12:00:00,12,1,1
902069,Thanks for your help on the project update. the quarterly review. Thanks.,73,12,0,0,0,0,1,87.0,456.0,10.0,2025-12-18 16:00:00,16,3,0
900530,Here are the notes from today's discussion. next Monday. Let me know.,69,12,0,0,0,0,1,90.5,514.0,8.0,2025-11-12 15:00:00,15,2,0
903309,Payment received successfully for your subscription. Friday evening. Please confirm.,84,10,0,0,0,0,1,66.0,241.0,7.0,2025-11-19 01:00:00,1,2,0
904061,Payment received successfully for your subscription. next Monday. Let me know.,78,11,0,0,0,0,1,52.1,471.0,5.0,2025-12-15 16:00:00,16,0,0
900637,Reminder: your appointment is confirmed for the updated proposal. Thanks. https://company.portal/docs/5096,106,11,1,4,0,0,1,26.2,144.0,,2025-12-21 13:00:00,13,6,0
901270,Your order has been shipped and will arrive by Friday evening. Thanks. https://company.portal/docs/6553,103,13,1,4,0,0,1,37.4,183.0,5.0,2025-11-23 22:00:00,22,6,0
900186,Here are the notes from today's discussion. next Monday. Thanks.,64,10,0,0,0,0,1,31.9,174.0,5.0,2025-12-01 19:00:00,19,0,0
901395,Your order has been shipped and will arrive by 10:30 AM. Please confirm.,72,13,0,4,0,0,1,31.2,556.0,8.0,2025-11-01 18:00:00,18,5,0
903460,Reminder: your appointment is confirmed for the quarterly review. Please confirm.,81,11,0,0,0,0,1,87.8,84.0,12.0,2025-12-07 21:00:00,21,6,0
903759,"Get rich quick with this simple trick ₹50,000 before it expires! http://bit.ly/5988",83,12,1,9,1,0,0,62.1,68.0,17.0,2025-11-17 19:00:00,19,0,1
901798,Let's catch up tomorrow regarding the timeline. next Monday. Thanks.,68,10,0,0,0,0,0,39.4,349.0,4.0,2025-12-15 12:00:00,12,0,0
902980,Could you review the document and share feedback? 10:30 AM. Please confirm.,75,12,0,4,0,0,1,40.1,351.0,6.0,2025-12-07 02:00:00,2,6,0
901442,Could you review the document and share feedback? 10:30 AM. Thanks.,67,11,0,4,0,0,1,74.1,184.0,1.0,2025-11-08 11:00:00,11,5,0
904789,You've been selected for a cash prize of instant cashback ASAP! http://promo.example/5442,89,12,1,4,1,3,0,49.4,101.0,21.0,2025-12-12 15:00:00,15,4,1
905072,"Hi, can we reschedule our meeting to next Monday. Thanks.",57,10,0,0,0,0,2,69.0,180.0,4.0,2025-11-21 03:00:00,3,4,0
901536,Could you review the document and share feedback? Friday evening. Please confirm.,81,12,0,0,0,0,1,43.9,366.0,4.0,2025-12-02 03:00:00,3,1,0
903748,"Hi, can we reschedule our meeting to 10:30 AM. Let me know.",59,12,0,4,0,0,2,49.5,612.0,6.0,2025-12-07 19:00:00,19,6,0
903189,Your order has been shipped and will arrive by the updated proposal. Thanks. https://company.portal/docs/7450,109,14,1,4,0,0,1,47.3,256.0,13.0,2025-11-15 00:00:00,0,5,0
901274,Can you send the report by end of day? the quarterly review. Let me know.,73,15,0,0,0,0,1,63.0,119.0,4.0,2025-12-06 05:00:00,5,5,0
902468,Could you review the document and share feedback? Friday evening. Thanks.,73,11,0,0,0,0,1,48.9,286.0,8.0,2025-12-21 18:00:00,18,6,0
900608,Let's catch up tomorrow regarding the timeline. the updated proposal. Appreciate it.,84,12,0,0,0,0,0,48.7,191.0,8.0,2025-11-06 08:00:00,8,3,0
903691,Click here to verify your account exclusive bonus ASAP! http://bit.ly/1908,74,10,1,4,1,3,0,61.8,69.0,22.0,2025-10-27 20:00:00,20,0,1
901713,Please find the attached invoice for next Monday. Thanks.,57,9,0,0,0,0,1,47.1,205.0,6.0,2025-11-10 04:00:00,4,0,0
902200,Let's catch up tomorrow regarding the timeline. the updated proposal. Thanks.,77,11,0,0,0,0,0,48.8,241.0,9.0,2025-11-02 06:00:00,6,6,0
900956,Your order has been shipped and will arrive by the quarterly review. Let me know.,81,15,0,0,0,0,1,56.3,390.0,6.0,2025-11-16 10:00:00,10,6,0
902580,Please find the attached invoice for 10:30 AM. Regards.,55,9,0,4,0,0,1,53.5,444.0,3.0,2025-12-06 05:00:00,5,5,0
904169,Payment received successfully for your subscription. Friday evening. Regards.,77,9,0,0,0,0,1,47.6,356.0,4.0,2025-10-25 16:00:00,16,5,0
904608,Could you review the document and share feedback? next Monday. Regards.,71,11,0,0,0,0,1,60.5,190.0,3.0,2025-12-15 18:00:00,18,0,0
903856,Thanks for your help on the project update. Friday evening. Appreciate it. https://company.portal/docs/4411,107,13,1,4,0,0,1,28.2,202.0,5.0,2025-10-27 00:00:00,0,0,0
904010,Your order has been shipped and will arrive by the quarterly review. Thanks.,76,13,0,0,0,0,1,63.9,402.0,6.0,2025-11-15 16:00:00,16,5,0
900404,Limited offer! Get instant cashback before it expires! https://tinyurl.com/3701,79,9,1,4,2,2,0,64.2,91.0,17.0,2025-11-23 06:00:00,6,6,1
902072,Please find the attached invoice for next Monday. Please confirm.,65,10,0,0,0,0,1,50.2,,6.0,2025-12-07 19:00:00,19,6,0
904950,"Hi, can we reschedule our meeting to 10:30 AM. Appreciate it.",61,11,0,4,0,0,2,62.8,680.0,6.0,2025-11-18 11:00:00,11,1,0
901978,Could you review the document and share feedback? the updated proposal. Thanks.,79,12,0,0,0,0,1,61.0,366.0,8.0,2025-11-08 19:00:00,19,5,0
900159,Let's catch up tomorrow regarding the timeline. the quarterly review. Appreciate it.,84,12,0,0,0,0,0,72.4,544.0,7.0,2025-12-02 00:00:00,0,1,0
901749,Here are the notes from today's discussion. the quarterly review. Regards.,74,11,0,0,0,0,1,67.3,465.0,10.0,2025-11-29 17:00:00,17,5,0
902910,"Hi, can we reschedule our meeting to the updated proposal. Let me know.",71,13,0,0,0,0,2,23.6,236.0,5.0,2025-11-09 08:00:00,8,6,0
905138,Let's catch up tomorrow regarding the timeline. 10:30 AM. Thanks.,65,10,0,4,0,0,0,69.3,189.0,9.0,2025-12-14 05:00:00,5,6,0
900903,Please find the attached invoice for the updated proposal. Thanks.,66,10,0,0,0,0,1,56.3,241.0,5.0,2025-11-12 20:00:00,20,2,0
900353,Your order has been shipped and will arrive by next Monday. Regards.,68,12,0,0,0,0,1,60.5,463.0,6.0,2025-12-23 21:00:00,21,1,0
901231,Could you review the document and share feedback? 10:30 AM. Appreciate it.,74,12,0,4,0,0,1,50.3,243.0,11.0,2025-11-09 16:00:00,16,6,0
905120,Let's catch up tomorrow regarding the timeline. Friday evening. Appreciate it.,78,11,0,0,0,0,0,45.6,211.0,1.0,2025-11-20 14:00:00,14,3,0
902141,"Hi, can we reschedule our meeting to the updated proposal. Let me know.",71,13,0,0,0,0,2,62.1,528.0,8.0,2025-12-20 12:00:00,12,5,0
900445,Your order has been shipped and will arrive by the updated proposal. Let me know.,81,15,0,0,0,0,1,78.2,271.0,5.0,2025-11-07 11:00:00,11,4,0
905147,Reminder: your appointment is confirmed for 10:30 AM. Appreciate it. https://company.portal/docs/8278,101,11,1,8,0,0,1,64.3,,9.0,2025-11-08 23:00:00,23,5,0
900755,Let's catch up tomorrow regarding the timeline. the updated proposal. Please confirm.,85,12,0,0,0,0,0,78.4,204.0,4.0,2025-11-14 21:00:00,21,4,0
901738,Reminder: your appointment is confirmed for next Monday. Regards.,65,9,0,0,0,0,1,54.6,188.0,9.0,2025-12-20 02:00:00,2,5,0
902972,Here are the notes from today's discussion. the updated proposal. Appreciate it.,80,12,0,0,0,0,1,71.7,164.0,12.0,2025-12-14 17:00:00,17,6,0
905178,Act fast! Your account will be suspended unless exclusive bonus today only! https://tinyurl.com/2673,100,13,1,4,2,1,0,59.4,93.0,18.0,2025-12-22 06:00:00,6,0,1
902921,Could you review the document and share feedback? the quarterly review. Please confirm.,87,13,0,0,0,0,1,49.5,295.0,6.0,2025-12-05 07:00:00,7,4,0
900312,Here are the notes from today's discussion. the quarterly review. Regards.,74,11,0,0,0,0,1,57.3,222.0,5.0,2025-11-17 03:00:00,3,0,0
903424,Could you review the document and share feedback? Friday evening. Appreciate it.,80,12,0,0,0,0,1,62.9,234.0,2.0,2025-11-16 14:00:00,14,6,0
900549,Payment received successfully for your subscription. next Monday. Let me know.,78,11,0,0,0,0,1,,644.0,6.0,2025-12-18 13:00:00,13,3,0
900662,Please find the attached invoice for Friday evening. Appreciate it.,67,10,0,0,0,0,1,59.5,395.0,8.0,2025-11-19 15:00:00,15,2,0
904956,"Hi, can we reschedule our meeting to next Monday. Please confirm.",65,11,0,0,0,0,2,40.0,251.0,4.0,2025-12-14 07:00:00,7,6,0
901990,Here are the notes from today's discussion. the quarterly review. Appreciate it.,80,12,0,0,0,0,1,55.5,701.0,1.0,2025-11-16 05:00:00,5,6,0
900307,Payment received successfully for your subscription. Friday evening. Appreciate it.,83,10,0,0,0,0,1,56.3,351.0,2.0,2025-11-06 12:00:00,12,3,0
902336,Reminder: your appointment is confirmed for 10:30 AM. Please confirm.,69,10,0,4,0,0,1,83.6,254.0,6.0,2025-12-23 14:00:00,14,1,0
900695,Payment received successfully for your subscription. next Monday. Let me know. https://company.portal/docs/8602,111,12,1,4,0,0,1,41.4,284.0,6.0,2025-11-28 05:00:00,5,4,0
902357,Can you send the report by end of day? the quarterly review. Please confirm.,76,14,0,0,0,0,1,31.1,241.0,6.0,2025-11-18 14:00:00,14,1,0
901928,Could you review the document and share feedback? next Monday. Regards.,71,11,0,0,0,0,1,16.6,181.0,4.0,2025-12-17 21:00:00,21,2,0
900685,Thanks for your help on the project update. the quarterly review. Thanks.,73,12,0,0,0,0,1,51.9,542.0,6.0,2025-10-30 21:00:00,21,3,0
903428,Could you review the document and share feedback? 10:30 AM. Thanks.,67,11,0,4,0,0,1,42.5,395.0,8.0,2025-12-16 23:00:00,23,1,0
900750,Can you send the report by end of day? the quarterly review. Regards.,69,13,0,0,0,0,1,48.1,606.0,6.0,2025-10-31 16:00:00,16,4,0
904148,Thanks for your help on the project update. next Monday. Appreciate it.,71,12,0,0,0,0,1,55.6,374.0,8.0,2025-10-26 18:00:00,18,6,0
903560,Let's catch up tomorrow regarding the timeline. the updated proposal. Appreciate it.,84,12,0,0,0,0,0,65.3,284.0,5.0,2025-11-12 01:00:00,1,2,0
901267,Reminder: your appointment is confirmed for Friday evening. Please confirm.,75,10,0,0,0,0,1,30.4,237.0,6.0,2025-11-29 23:00:00,23,5,0
903576,"Hi, can we reschedule our meeting to 10:30 AM. Let me know.",59,12,0,4,0,0,2,44.3,542.0,1.0,2025-10-27 11:00:00,11,0,0
903839,Can you send the report by end of day? next Monday. Thanks.,59,12,0,0,0,0,1,53.4,220.0,6.0,2025-12-16 12:00:00,12,1,0
904606,Payment received successfully for your subscription. the quarterly review. Thanks.,82,10,0,0,0,0,1,59.1,377.0,10.0,2025-10-30 20:00:00,20,3,0
902135,Can you send the report by end of day? the updated proposal. Please confirm.,76,14,0,0,0,0,1,57.3,663.0,8.0,2025-12-12 17:00:00,17,4,0
903084,Your order has been shipped and will arrive by the quarterly review. Please confirm.,84,14,0,0,0,0,1,46.2,672.0,9.0,2025-11-21 10:00:00,10,4,0
903062,Please find the attached invoice for the quarterly review. Please confirm.,74,11,0,0,0,0,1,72.4,444.0,8.0,2025-11-28 18:00:00,18,4,0
903026,Could you review the document and share feedback? 10:30 AM. Thanks.,67,11,0,4,0,0,1,60.6,516.0,10.0,2025-10-27 21:00:00,21,0,0
900971,"Congratulations! You have won ₹50,000 today only! http://promo.example/3241",75,8,1,9,2,0,0,83.6,62.0,17.0,2025-11-18 08:00:00,8,1,1
900014,"Hi, can we reschedule our meeting to 10:30 AM. Please confirm.",62,11,0,4,0,0,2,86.0,213.0,6.0,2025-12-21 20:00:00,20,6,0
900874,Thanks for your help on the project update. next Monday. Let me know.,69,13,0,0,0,0,1,24.7,232.0,5.0,2025-11-01 17:00:00,17,5,0
900809,Exclusive deal just for you a brand new phone before it expires!,64,12,0,0,1,0,0,64.1,49.0,15.0,2025-12-22 18:00:00,18,0,1
903199,Payment received successfully for your subscription. next Monday. Let me know.,78,11,0,0,0,0,1,27.7,284.0,4.0,2025-11-13 00:00:00,0,3,0
900515,Let's catch up tomorrow regarding the timeline. the updated proposal. Thanks.,77,11,0,0,0,0,0,62.2,150.0,6.0,2025-12-13 12:00:00,12,5,0
904656,Limited offer! Get instant cashback ASAP! http://promo.example/3410,67,7,1,4,2,2,0,70.2,68.0,23.0,2025-10-27 03:00:00,3,0,1
900410,Could you review the document and share feedback? 10:30 AM. Regards.,68,11,0,4,0,0,1,26.5,145.0,2.0,2025-12-18 16:00:00,16,3,0
903712,Payment received successfully for your subscription. 10:30 AM. Regards.,71,9,0,4,0,0,1,66.6,388.0,9.0,2025-12-03 21:00:00,21,2,0
905183,Get rich quick with this simple trick free gift cards ASAP! http://bit.ly/2361,78,12,1,4,1,1,0,19.0,,19.0,2025-12-04 04:00:00,4,3,1
905140,Limited offer! Get free gift cards limited time! http://bit.ly/5645,67,9,1,4,2,2,0,26.0,34.0,17.0,2025-11-29 05:00:00,5,5,1
904519,Can you send the report by end of day? the updated proposal. Appreciate it.,75,14,0,0,0,0,1,50.3,352.0,7.0,2025-12-06 15:00:00,15,5,0
900208,Here are the notes from today's discussion. the quarterly review. Please confirm. https://company.portal/docs/9465,114,13,1,4,0,0,1,39.2,192.0,4.0,2025-11-01 11:00:00,11,5,0
903768,Could you review the document and share feedback? next Monday. Thanks.,70,11,0,0,0,0,1,84.2,315.0,,2025-12-14 07:00:00,7,6,0
900459,You are eligible for a refund of instant cashback before it expires!,68,12,0,0,1,1,0,54.2,11.0,15.0,2025-11-22 23:00:00,23,5,1
903779,Let's catch up tomorrow regarding the timeline. the updated proposal. Please confirm.,85,12,0,0,0,0,0,49.8,437.0,12.0,2025-10-28 11:00:00,11,1,0
902431,Your order has been shipped and will arrive by the updated proposal. Let me know.,81,15,0,0,0,0,1,66.5,476.0,7.0,2025-11-06 12:00:00,12,3,0
903981,"Earn money from home instantly ₹50,000 limited time! http://bit.ly/3971",71,9,1,9,1,0,0,39.6,74.0,19.0,2025-10-28 10:00:00,10,1,1
900111,Here are the notes from today's discussion. the updated proposal. Thanks.,73,11,0,0,0,0,1,52.8,249.0,5.0,2025-12-11 04:00:00,4,3,0
904078,Here are the notes from today's discussion. 10:30 AM. Let me know.,66,12,0,4,0,0,1,56.5,434.0,5.0,2025-10-31 11:00:00,11,4,0
901108,Here are the notes from today's discussion. next Monday. Appreciate it.,71,11,0,0,0,0,1,5.1,235.0,9.0,2025-11-25 18:00:00,18,1,0
904227,URGENT: Claim your reward now free gift cards before it expires! https://tinyurl.com/6628,89,12,1,4,1,3,0,62.7,48.0,,2025-10-26 09:00:00,9,6,1
901884,"Hi, can we reschedule our meeting to the quarterly review. Appreciate it.",73,12,0,0,0,0,2,54.9,600.0,8.0,2025-12-21 08:00:00,8,6,0
901714,Payment received successfully for your subscription. 10:30 AM. Regards.,71,9,0,4,0,0,1,75.8,179.0,7.0,2025-10-27 04:00:00,4,0,0
901288,Here are the notes from today's discussion. Friday evening. Thanks.,67,10,0,0,0,0,1,56.2,438.0,5.0,2025-11-20 12:00:00,12,3,0
903703,Click here to verify your account a brand new phone before it expires! https://tinyurl.com/1832,95,14,1,4,1,2,0,92.0,85.0,27.0,2025-11-13 00:00:00,0,3,1
903442,Your order has been shipped and will arrive by the updated proposal. Please confirm.,84,14,0,0,0,0,1,44.7,825.0,6.0,2025-10-31 19:00:00,19,4,0
900553,"Hi, can we reschedule our meeting to next Monday. Please confirm.",65,11,0,0,0,0,2,48.0,228.0,6.0,2025-11-26 14:00:00,14,2,0
901440,Payment received successfully for your subscription. next Monday. Please confirm. https://company.portal/docs/1470,114,11,1,4,0,0,1,50.6,267.0,12.0,2025-10-29 09:00:00,9,2,0
902271,Reminder: your appointment is confirmed for 10:30 AM. Appreciate it.,68,10,0,4,0,0,1,48.4,231.0,4.0,2025-11-15 02:00:00,2,5,0
904164,Please find the attached invoice for the updated proposal. Thanks. https://company.portal/docs/1751,99,11,1,4,0,0,1,45.5,387.0,2.0,2025-11-05 16:00:00,16,2,0
903145,Let's catch up tomorrow regarding the timeline. 10:30 AM. Thanks. https://company.portal/docs/3637,98,11,1,8,0,0,0,48.1,570.0,10.0,2025-12-10 06:00:00,6,2,0
902822,Here are the notes from today's discussion. the updated proposal. Regards.,74,11,0,0,0,0,1,44.5,551.0,6.0,2025-12-03 00:00:00,0,2,0
904976,"Hi, can we reschedule our meeting to Friday evening. Thanks.",60,10,0,0,0,0,2,45.8,126.0,5.0,2025-11-06 13:00:00,13,3,0
901926,Your order has been shipped and will arrive by Friday evening. Regards.,71,12,0,0,0,0,1,59.9,670.0,10.0,2025-12-15 15:00:00,15,0,0
900635,Here are the notes from today's discussion. 10:30 AM. Let me know.,66,12,0,4,0,0,1,52.0,259.0,4.0,2025-11-13 21:00:00,21,3,0
905001,"Hi, can we reschedule our meeting to the quarterly review. Please confirm.",74,12,0,0,0,0,2,24.0,62.0,5.0,2025-11-03 16:00:00,16,0,0
900317,URGENT: Claim your reward now free gift cards limited time! http://bit.ly/7079,78,11,1,4,1,3,0,67.6,125.0,12.0,2025-11-08 16:00:00,16,5,1
