property_id,sale_date,area_size_sqft,bedrooms,bathrooms,location_score,property_age,distance_city_km,near_school,near_metro,crime_rate_index,house_property_price_inr
202167,2014-01-01,2030,4,3,5.5,28,16.3,1,0,8.22,20214215
202168,2018-03-01,2692,5,4,7.0,20,10.8,1,1,7.29,28110401
202169,2013-08-01,1494,3,2,7.3,38,20.0,1,0,4.16,15494340
202170,2011-10-01,1859,3,2,8.1,8,6.3,0,1,3.54,27121119
202171,2013-12-01,2131,5,4,10.0,26,9.1,1,0,2.75,37159905
202172,2014-04-01,1495,3,3,6.5,15,10.7,1,1,6.91,18002368
202173,2016-04-01,1687,2,2,4.2,4,29.3,1,0,5.93,14576051
202174,2017-09-01,1384,3,2,9.6,47,3.2,0,1,3.09,20258518
202175,2021-12-01,2956,6,4,5.3,5,15.6,1,1,3.69,34116551
202176,2021-03-01,1766,5,4,5.7,9,20.8,0,1,1.47,22664986
202177,2020-12-01,2342,4,3,9.9,28,1.0,1,1,7.6,44130034
202178,2019-05-01,1337,4,4,7.3,9,15.7,0,1,5.97,17903980
202179,2011-03-01,1238,3,3,4.6,34,17.3,1,0,8.2,11258683
202180,2022-04-01,1384,3,2,3.1,23,21.5,1,0,3.51,10457258
202181,2018-01-01,1462,2,2,6.8,8,7.7,1,0,5.62,17307097
202182,2020-04-01,1691,4,3,5.1,17,19.2,0,0,3.42,16507674
202183,2016-03-01,2008,4,3,4.8,40,14.5,0,0,4.42,20162550
202184,2018-04-01,1847,3,3,6.4,8,14.0,1,1,5.58,24409559
202185,2014-01-01,1363,3,2,3.3,44,20.5,1,1,6.61,8961309
202186,2020-10-01,1582,3,5,5.3,22,17.4,0,0,3.08,17246671
202187,2013-03-01,2604,6,4,6.0,41,13.5,0,1,1.27,34264116
202188,2015-03-01,1896,5,5,4.1,21,25.1,0,0,6.06,16954740
202189,2019-08-01,1946,4,4,5.7,23,9.1,0,0,3.78,22280555
202190,2015-01-01,2640,6,5,7.3,47,11.0,1,1,2.63,31636043
202191,2023-07-01,1476,3,2,7.8,18,15.4,1,1,2.42,22740225
202192,2021-08-01,2444,6,4,9.3,16,9.6,1,0,1.9,35383819
202193,2016-01-01,1137,3,3,8.7,15,12.7,1,0,4.29,19153376
202194,2022-12-01,2142,4,3,6.9,5,7.1,0,1,0.5,28682264
202195,2013-03-01,2028,6,5,8.4,15,15.4,1,0,0.93,25337982
202196,2018-01-01,1643,4,3,9.1,36,3.8,0,0,2.38,29717316
202197,2012-03-01,1180,1,1,5.6,24,15.6,1,1,1.87,13350731
202198,2020-12-01,1380,3,2,5.9,8,11.1,0,1,2.09,17504885
202199,2023-06-01,500,2,2,3.9,13,23.9,1,1,8.56,4823822
202200,2022-03-01,1693,4,2,5.8,15,19.3,1,0,5.81,21347737
202201,2017-01-01,1131,2,2,4.1,20,11.0,0,1,3.69,10726771
202202,2017-01-01,3106,6,4,7.9,19,1.0,0,1,5.28,42429029
202203,2017-02-01,2874,5,3,4.9,17,21.1,1,1,2.68,30003642
202204,2019-09-01,1627,3,4,5.5,18,13.2,1,0,8.03,21886812
202205,2012-06-01,1857,4,3,6.7,7,16.5,1,1,1.53,24286295
202206,2012-04-01,1793,3,2,6.1,15,15.3,1,1,0.5,15887786
202207,2023-01-01,1188,2,2,4.7,17,17.9,1,0,5.76,10786461
202208,2016-03-01,956,1,2,6.9,12,11.0,0,1,2.72,12768930
202209,2018-10-01,2289,5,4,6.0,22,7.8,0,0,3.47,30301414
202210,2010-10-01,783,2,2,9.8,11,1.4,1,0,2.17,13888889
202211,2016-08-01,1957,4,4,7.5,11,13.2,1,1,1.39,30894248
202212,2021-05-01,1230,2,2,6.7,30,15.5,0,1,2.13,13568027
202213,2020-04-01,1585,2,2,9.0,30,13.2,0,0,2.04,24354643
202214,2023-07-01,1420,3,3,8.6,26,6.4,1,1,2.69,21499733
202215,2018-03-01,2460,5,4,8.0,16,8.0,1,0,7.05,33431894
202216,2015-09-01,1292,2,2,5.1,10,18.3,0,1,3.37,12761526
202217,2022-02-01,1926,4,3,6.5,19,1.0,0,0,4.12,27931530
202218,2011-11-01,1835,2,2,9.3,22,11.7,1,1,4.22,28152366
202219,2018-06-01,1455,3,3,2.6,26,21.7,0,0,3.72,9157737
202220,2018-07-01,2049,4,3,6.3,48,13.2,0,1,5.39,22638027
202221,2016-02-01,3052,7,6,6.3,15,14.4,1,1,6.35,41792588
202222,2019-10-01,2290,4,4,5.5,11,10.3,0,0,5.83,26259226
202223,2015-04-01,1399,2,2,7.3,18,13.5,0,1,4.85,19170376
202224,2023-05-01,1213,2,2,5.8,21,10.1,0,0,2.66,14692466
202225,2010-04-01,2451,6,4,9.7,21,1.0,0,0,6.34,36708204
202226,2018-01-01,960,3,2,3.5,9,24.4,1,1,0.5,8488123
202227,2015-02-01,2538,5,5,5.9,3,26.5,1,0,7.38,31973697
202228,2020-04-01,1417,3,2,5.4,26,19.3,0,1,2.9,12899424
202229,2010-08-01,1859,4,3,2.6,8,26.4,1,1,5.71,12116362
202230,2023-06-01,1116,3,3,3.4,20,21.0,1,1,3.52,9546452
202231,2012-08-01,2369,4,4,7.8,21,20.8,1,0,3.14,37764978
202232,2016-01-01,1688,3,2,4.0,22,27.7,0,0,4.88,16736579
202233,2019-06-01,2956,7,4,6.3,11,11.0,1,0,1.91,40501496
202234,2020-06-01,1453,4,3,5.2,21,16.1,1,0,1.15,15667139
202235,2023-02-01,2009,4,3,4.8,9,12.1,0,1,4.1,23379905
202236,2013-11-01,2127,4,4,10.0,17,4.3,0,1,7.21,35246814
202237,2017-08-01,3138,6,4,6.8,31,3.9,0,0,4.11,46743005
202238,2016-08-01,1790,2,2,6.6,13,9.4,1,1,5.83,20814589
202239,2010-08-01,3012,6,4,10.0,21,4.0,1,1,0.5,44551119
202240,2017-07-01,2001,4,3,9.3,18,1.0,1,1,8.03,25280354
202241,2018-02-01,2650,5,4,8.3,10,4.6,1,0,4.26,47238485
202242,2023-04-01,1840,4,3,6.1,10,18.2,1,1,2.31,20693346
202243,2014-06-01,1278,1,1,6.3,35,18.4,0,1,0.66,14105094
202244,2017-01-01,2688,5,5,8.9,48,1.8,0,1,8.35,31902777
202245,2012-03-01,833,2,1,5.6,28,14.1,1,1,4.12,9225711
202246,2018-09-01,2297,4,3,6.9,10,10.9,0,1,4.9,35846417
202247,2011-03-01,1099,1,2,5.9,19,13.9,1,0,4.55,12024304
202248,2012-04-01,1468,3,4,5.7,30,14.1,1,1,4.71,13714572
202249,2010-09-01,1963,5,4,3.4,7,16.0,0,0,1.47,18641365
202250,2015-09-01,1221,2,2,9.6,23,10.9,1,1,3.39,16042585
202251,2019-08-01,2854,5,3,6.3,30,13.7,1,1,1.74,35645912
202252,2019-09-01,2095,5,4,6.8,20,7.9,0,1,2.05,27195089
202253,2014-09-01,3004,6,5,5.8,16,15.8,0,1,1.13,36991312
202254,2013-04-01,648,2,2,5.1,41,20.5,0,1,0.5,5793703
202255,2011-10-01,1772,3,2,7.3,5,13.9,1,0,2.51,22759832
202256,2023-02-01,2057,5,4,8.4,53,18.9,0,1,2.06,25702066
202257,2014-06-01,2426,5,4,6.6,16,7.8,1,1,10.4,32233840
202258,2010-11-01,500,1,2,8.2,18,5.6,0,1,2.18,6699898
202259,2013-04-01,1524,3,2,5.0,11,11.5,1,0,4.8,17892256
202260,2019-05-01,1771,3,4,5.9,7,7.9,1,0,3.31,22565890
202261,2018-07-01,1334,3,3,7.7,11,16.1,0,0,4.27,21296929
202262,2022-09-01,1242,2,1,7.2,19,11.9,1,0,6.99,19077525
202263,2022-08-01,1592,3,3,6.3,12,13.1,0,0,0.97,19075926
202264,2011-11-01,2340,4,3,4.6,23,23.3,0,1,7.49,18822443
202265,2012-10-01,976,1,2,8.1,19,6.8,0,0,9.52,13713377
202266,2010-12-01,810,2,3,7.7,36,2.7,0,1,2.47,9178699
202267,2015-12-01,861,2,2,6.5,13,12.3,0,1,3.78,10228322
202268,2017-03-01,1186,2,2,8.8,20,2.9,0,0,8.1,19037114
202269,2015-11-01,1769,4,4,6.8,30,5.2,1,1,1.51,19653416
202270,2020-08-01,1593,2,1,3.9,22,28.9,1,1,3.74,12962704
202271,2012-11-01,1139,1,1,6.0,27,16.0,1,1,2.18,11813980
202272,2019-08-01,1860,3,3,6.1,12,17.3,1,1,6.6,22459546
202273,2011-02-01,953,1,1,4.3,25,27.5,1,1,3.93,7350541
202274,2017-01-01,1478,2,2,9.3,43,6.2,0,0,0.5,21254318
202275,2016-05-01,1405,1,1,2.5,11,27.1,1,1,5.55,9171163
202276,2014-01-01,1861,5,5,6.0,14,12.3,0,0,2.99,19874250
202277,2016-11-01,1123,2,2,8.6,36,1.0,1,1,6.17,17080887
202278,2023-01-01,2275,6,5,6.3,31,17.3,0,0,4.18,28064734
202279,2023-11-01,1829,3,2,8.5,24,14.7,0,0,5.03,28870714
202280,2020-12-01,834,1,1,6.7,13,10.4,0,1,4.53,8526556
202281,2021-06-01,2151,5,4,9.0,37,5.5,1,0,8.06,33041597
202282,2023-03-01,2385,4,4,4.9,9,8.7,1,0,0.62,24730185
202283,2013-08-01,1613,3,2,7.8,7,3.8,1,1,2.05,24158605
202284,2017-02-01,1522,3,3,6.3,53,21.4,0,1,3.84,16287029
202285,2023-04-01,1409,4,4,7.7,20,7.2,1,1,4.67,20364603
202286,2022-10-01,1253,1,1,6.0,29,10.5,1,1,1.81,15759707
202287,2012-03-01,1146,2,1,9.8,4,3.3,1,0,4.8,18493862
202288,2016-02-01,1633,3,3,6.0,24,9.1,0,0,2.73,19762058
202289,2012-07-01,1013,2,2,7.3,41,4.8,0,0,2.41,11470260
202290,2016-06-01,1218,2,2,5.1,16,8.8,1,1,3.34,12760978
202291,2015-02-01,1557,3,3,3.4,29,21.9,0,1,5.45,10157117
202292,2012-03-01,2008,4,3,4.3,16,15.8,0,1,5.91,19267893
202293,2014-07-01,2208,5,4,6.2,24,11.3,1,1,7.16,29424842
202294,2017-02-01,2358,4,3,5.4,24,19.4,0,0,6.35,25729205
202295,2013-05-01,2269,6,4,5.2,25,26.4,1,0,3.68,25406099
202296,2023-02-01,2150,4,4,4.3,35,15.9,1,0,2.72,21573427
202297,2013-12-01,3058,6,5,3.9,15,13.2,0,0,3.87,26943650
202298,2017-08-01,2100,5,4,5.0,12,10.9,1,1,4.93,23719562
202299,2021-08-01,2057,3,2,8.2,11,13.9,1,1,3.47,32264606
202300,2023-02-01,1634,2,2,7.5,19,5.3,1,0,0.5,24137604
202301,2016-02-01,1163,3,3,6.7,26,14.9,0,0,7.3,13338661
202302,2023-04-01,1291,2,2,7.5,18,18.0,1,1,4.78,18618923
202303,2020-10-01,1533,2,2,6.4,30,13.1,0,0,1.66,18755427
202304,2010-12-01,1729,3,4,4.5,33,17.4,0,1,5.34,15986988
202305,2010-09-01,2071,4,4,5.4,28,18.0,1,1,5.21,22873895
202306,2017-10-01,1445,4,4,10.0,28,12.8,0,0,0.5,23974532
202307,2012-06-01,1916,5,5,6.2,15,10.7,0,0,4.94,23154095
202308,2021-12-01,1524,3,2,7.6,28,10.3,0,0,5.06,17855104
202309,2016-01-01,1402,4,4,4.4,19,16.1,1,0,5.85,12666108
202310,2010-12-01,2673,5,4,9.0,23,5.3,0,0,3.17,41130337
202311,2010-04-01,609,1,2,2.7,26,17.1,1,1,4.11,3509431
202312,2019-03-01,1128,2,2,2.9,25,30.2,0,1,5.23,7157679
202313,2014-03-01,500,1,2,7.1,33,14.9,1,0,4.81,4239334
202314,2021-02-01,1683,3,2,6.1,22,16.1,0,0,1.85,20438703
202315,2019-06-01,2266,4,3,5.8,9,19.2,1,0,1.79,25721123
202316,2017-05-01,1509,2,2,9.7,28,7.6,1,0,2.17,21129175
202317,2018-04-01,1920,4,3,7.1,29,18.1,0,0,2.88,22836262
202318,2010-10-01,1581,3,2,5.6,36,12.9,0,0,4.28,17166680
202319,2012-08-01,1914,3,3,4.8,26,16.7,0,1,3.76,17677469
202320,2011-12-01,2082,4,3,6.8,11,11.2,1,0,8.0,23511740
202321,2014-06-01,2836,6,5,6.3,24,14.7,1,0,3.92,32480306
202322,2015-05-01,825,3,4,10.0,32,1.0,1,0,7.38,13484276
202323,2019-11-01,701,1,2,4.5,32,33.2,0,1,6.3,4560796
202324,2019-04-01,1341,3,2,4.7,38,13.7,0,0,2.03,10579283
202325,2011-07-01,1019,1,1,6.0,11,14.0,1,1,7.85,12141239
202326,2022-02-01,1212,2,2,7.3,17,18.4,0,1,6.69,15812832
202327,2010-05-01,1542,3,3,7.8,14,8.0,1,1,7.31,16276556
202328,2015-11-01,1577,2,2,7.4,53,15.2,0,0,4.53,19363000
202329,2020-08-01,2060,4,3,6.8,27,18.6,0,1,1.64,23056653
202330,2010-12-01,1447,3,4,5.3,10,6.3,1,0,3.26,14670344
202331,2016-08-01,1831,4,3,6.0,45,9.8,1,0,3.75,19811786
202332,2020-05-01,1760,3,2,3.4,4,22.7,1,0,4.28,17252959
202333,2016-04-01,1784,3,4,10.0,8,1.0,0,1,4.01,27829191
202334,2015-11-01,1505,3,4,5.5,19,22.3,0,0,5.57,16430056
202335,2021-12-01,1386,2,2,5.9,46,21.2,0,1,2.53,17114000
202336,2016-01-01,516,1,1,7.4,41,14.8,1,1,10.74,4459373
202337,2020-09-01,1686,4,4,6.4,36,10.6,1,1,3.73,22456868
202338,2011-01-01,1821,4,4,10.0,23,1.3,1,0,5.9,31437466
202339,2021-03-01,1305,2,2,10.0,12,7.3,0,0,5.76,23513933
202340,2023-09-01,2476,5,4,5.4,15,6.7,1,1,4.69,33362471
202341,2018-08-01,974,2,2,4.6,14,13.6,1,0,2.88,9187933
202342,2019-04-01,2593,6,4,6.4,40,17.5,1,1,8.45,32037113
202343,2015-04-01,1321,2,3,6.3,15,14.0,0,1,3.54,15399412
202344,2019-12-01,2203,3,3,4.2,18,11.5,1,1,5.33,19281127
202345,2017-09-01,1807,5,4,7.9,23,11.6,1,1,2.75,25076076
202346,2022-12-01,2403,4,3,5.6,19,19.4,0,0,5.4,25112913
202347,2013-09-01,1185,2,2,9.6,20,2.6,0,1,5.92,18660939
202348,2015-04-01,2157,4,3,3.3,14,12.0,1,1,2.78,19400928
202349,2020-07-01,1964,4,4,7.6,27,4.6,0,0,6.42,26946718
202350,2023-02-01,2859,6,5,7.6,19,10.0,1,0,4.24,39372304
202351,2018-05-01,1791,4,3,5.7,15,13.5,1,1,0.99,21483690
202352,2021-07-01,788,1,2,8.6,19,1.0,0,0,2.55,10916630
202353,2017-04-01,2002,3,3,5.1,32,13.3,0,0,1.61,23757958
202354,2010-03-01,2504,4,4,4.6,25,15.9,1,0,1.44,22606406
202355,2015-03-01,2407,6,5,4.6,13,20.5,1,1,5.3,23379642
202356,2010-03-01,1503,3,2,6.1,20,6.4,1,1,5.38,17036792
202357,2022-11-01,1157,1,1,9.2,12,1.0,0,1,3.23,17687149
202358,2019-02-01,1175,2,3,5.5,17,21.3,0,1,1.56,11098387
202359,2019-04-01,1982,4,3,6.2,8,6.1,1,0,4.13,21286550
202360,2014-10-01,1486,4,4,6.3,31,1.7,0,0,5.95,16215655
202361,2016-03-01,1613,3,2,5.8,36,7.3,0,0,4.56,16811608
202362,2018-09-01,1253,4,4,7.9,20,6.2,0,1,1.54,17381981
202363,2011-01-01,500,1,1,9.7,32,1.0,1,1,5.78,6630325
202364,2022-06-01,1778,3,3,3.1,22,21.1,1,1,6.46,14863257
202365,2021-01-01,1395,3,3,7.0,37,10.1,1,0,4.6,16179785
202366,2020-04-01,1256,1,1,3.5,25,14.5,0,0,0.5,10406815
202367,2023-08-01,500,1,2,2.9,17,26.6,0,1,4.29,4019501
202368,2018-12-01,840,2,2,8.2,40,3.4,0,1,4.28,10781084
202369,2015-07-01,1443,3,3,10.0,9,9.2,1,0,2.52,29006167
202370,2018-10-01,2182,3,2,6.1,25,8.5,1,1,1.08,25675941
202371,2011-04-01,2115,2,2,5.6,12,14.5,0,0,5.72,24613606
202372,2022-06-01,1680,3,3,6.6,8,18.7,1,1,5.65,20804350
202373,2020-02-01,2604,6,5,5.2,45,14.0,1,0,2.98,25730284
202374,2020-02-01,1261,3,3,8.7,13,10.3,1,0,6.06,18441734
202375,2012-01-01,1791,3,3,5.9,33,20.0,1,0,1.74,21668626
202376,2011-06-01,1658,4,2,5.9,26,6.8,1,0,2.31,19815409
202377,2013-10-01,982,1,2,5.4,8,10.5,1,1,0.5,10865152
202378,2020-02-01,1870,4,4,6.9,14,11.2,1,0,3.3,25302780
202379,2021-11-01,1528,3,2,10.0,43,1.0,0,0,3.41,24304738
202380,2022-10-01,1525,5,4,8.2,23,7.8,0,0,6.62,20078981
202381,2017-04-01,1982,5,3,8.4,29,9.4,1,1,4.49,31850516
202382,2019-02-01,2368,5,4,2.6,12,22.0,1,0,4.86,20096327
202383,2019-08-01,1056,2,3,8.3,7,4.8,0,0,0.79,15589264
202384,2013-12-01,1433,3,2,5.6,13,15.8,0,1,3.18,18882416
202385,2021-06-01,2266,5,4,7.9,41,6.8,0,1,4.29,25415500
202386,2019-05-01,2018,4,4,7.9,9,8.7,0,0,6.22,31870967
202387,2014-04-01,1356,3,3,3.7,10,15.9,1,0,3.47,11304285
202388,2018-03-01,1323,2,2,6.8,24,19.7,1,0,5.21,15611476
202389,2018-01-01,1555,3,3,6.3,37,20.4,1,0,6.04,16220737
202390,2015-06-01,1643,2,1,7.7,19,13.5,1,1,2.87,18533640
202391,2012-06-01,2562,5,5,3.8,39,19.2,1,0,3.34,19943872
202392,2013-09-01,2319,5,4,9.8,25,7.5,0,1,0.78,45090830
202393,2020-07-01,2542,6,5,7.5,14,12.1,1,0,2.66,34099123
202394,2012-09-01,1135,2,2,6.8,34,10.6,0,1,3.67,12707248
202395,2010-08-01,1576,3,2,10.0,13,10.1,1,0,4.1,25522427
202396,2017-03-01,1309,1,1,5.2,34,25.3,1,0,7.81,11587481
202397,2013-01-01,1395,2,2,6.4,18,1.0,0,0,4.79,13284653
202398,2014-02-01,1588,3,3,5.8,29,18.3,0,1,5.55,15065371
202399,2013-04-01,2011,3,3,6.2,15,15.1,0,1,5.59,26736397
202400,2023-02-01,2257,5,5,4.9,17,19.3,0,0,4.25,22037484
202401,2016-12-01,1198,3,2,5.8,24,11.4,1,1,0.5,14481084
202402,2017-10-01,1130,2,2,7.7,53,12.2,0,1,5.38,13205523
202403,2010-05-01,1910,3,2,5.7,15,13.2,1,1,5.1,21381599
202404,2010-07-01,2076,2,2,6.4,5,5.4,1,0,4.3,26866339
202405,2016-11-01,1576,2,2,5.1,12,15.5,0,1,3.34,17235641
202406,2019-01-01,1303,2,3,6.5,5,23.3,1,0,2.79,17057587
202407,2012-11-01,1452,3,3,7.0,12,11.2,1,0,5.33,14724324
202408,2012-05-01,1350,3,2,6.0,31,12.3,1,0,4.38,14537430
202409,2022-12-01,1092,3,2,5.4,29,10.0,0,0,2.1,11833261
202410,2011-02-01,2402,6,5,6.9,17,18.3,0,0,0.81,33368327
202411,2013-07-01,2506,5,4,8.3,32,10.8,1,0,5.41,31267946
202412,2013-12-01,2026,7,6,9.6,12,2.9,0,0,2.41,38325112
202413,2011-09-01,1456,3,3,6.0,11,22.4,0,1,2.63,14486960
202414,2021-12-01,1869,4,3,7.8,21,10.1,0,1,5.21,22051781
202415,2011-03-01,1574,4,3,7.4,18,13.8,0,0,1.34,22084194
202416,2021-04-01,1941,4,3,3.5,35,18.4,1,1,0.96,16042448
202417,2019-07-01,2310,5,3,5.5,13,24.8,1,1,4.29,25299164
202418,2012-12-01,1785,4,2,6.8,41,6.2,1,0,2.16,20706082
202419,2019-09-01,500,1,1,4.7,13,23.5,0,1,6.66,4540891
202420,2012-10-01,1701,4,3,3.2,20,19.7,1,0,2.53,11534192
202421,2011-06-01,2244,4,3,6.2,16,7.7,0,0,1.85,23077176
202422,2022-01-01,1552,3,3,7.1,14,14.4,0,0,5.84,23252710
202423,2016-07-01,1960,4,3,6.8,16,7.2,0,0,4.89,29902250
202424,2012-03-01,583,1,1,10.0,15,1.0,0,0,5.1,8506279
202425,2015-02-01,1341,2,1,5.3,27,19.1,1,1,6.33,14175372
202426,2018-10-01,1086,2,2,5.7,30,20.1,0,1,5.14,10952222
202427,2012-03-01,1501,2,1,8.0,20,19.1,0,0,4.76,18898143
202428,2011-03-01,1515,3,3,4.1,23,17.9,1,0,2.42,13229949
202429,2010-07-01,1766,2,2,5.6,36,16.4,1,0,5.3,17698198
202430,2022-11-01,2478,5,4,7.5,6,1.0,1,1,3.21,36342322
202431,2022-12-01,1777,4,3,7.6,20,9.7,0,1,9.08,21326439
202432,2018-07-01,1332,3,2,6.1,15,6.0,1,0,7.98,13905045
202433,2011-08-01,1310,4,3,6.8,36,9.7,0,0,7.45,15088849
202434,2021-11-01,2045,4,3,10.0,69,2.8,1,0,3.17,28031628
202435,2023-02-01,994,1,1,8.4,25,10.2,0,1,3.79,13582386
202436,2016-09-01,2179,3,3,2.5,14,25.3,0,0,1.04,13869510
202437,2011-05-01,2106,5,3,4.8,31,20.7,1,1,5.18,19607871
202438,2023-10-01,1596,3,3,8.1,13,3.6,0,0,4.0,27699807
202439,2020-01-01,2294,4,3,7.2,63,1.0,0,0,3.93,24964884
202440,2010-09-01,1222,2,3,6.9,17,19.4,0,1,2.96,13875638
202441,2015-03-01,1994,4,4,5.6,48,14.1,1,0,0.5,21776180
202442,2019-05-01,1877,3,3,9.7,22,7.7,0,0,4.48,27500618
202443,2016-09-01,2111,4,3,8.1,14,4.5,1,1,4.46,31898094
202444,2012-08-01,1899,4,3,8.1,43,5.6,1,0,5.56,27236933
202445,2012-11-01,1420,3,3,10.0,14,1.3,1,0,2.63,24440894
202446,2016-03-01,1070,2,2,5.8,14,12.7,0,1,5.87,11277062
202447,2017-11-01,2040,4,3,2.8,18,25.0,0,0,8.74,17087490
202448,2023-07-01,2255,4,3,6.2,17,12.0,0,1,7.42,28100594
202449,2019-04-01,759,1,1,7.8,8,7.9,1,0,2.91,10703378
202450,2017-12-01,2348,5,3,1.0,45,27.2,0,0,1.22,11775447
202451,2015-06-01,2167,4,3,7.6,15,8.9,1,0,4.27,31574695
202452,2017-05-01,779,2,3,6.2,20,11.8,0,1,5.79,9382351
202453,2019-03-01,1904,5,3,5.6,21,21.9,0,1,2.65,22148940
202454,2012-07-01,1789,3,3,6.0,32,15.0,1,0,6.46,20600723
202455,2018-11-01,1810,3,2,3.5,31,31.0,1,1,9.56,12805172
202456,2023-10-01,1301,3,2,6.8,14,13.1,1,0,5.64,16389452
202457,2018-01-01,2648,6,5,5.7,12,10.5,1,0,6.17,37502516
202458,2012-07-01,2239,4,3,8.3,29,2.5,0,0,4.42,31333317
202459,2013-07-01,2942,6,4,5.4,8,15.5,1,1,3.15,34954221
202460,2021-01-01,1398,2,3,5.6,11,9.6,0,0,1.13,14450535
202461,2014-12-01,1391,3,3,4.6,20,15.8,1,1,3.61,12586636
202462,2019-09-01,1863,3,3,7.7,19,5.3,0,0,3.08,22711091
202463,2019-04-01,1439,3,2,3.7,26,26.5,1,0,2.71,10982381
202464,2021-01-01,2142,4,3,1.8,22,26.2,0,0,7.69,13762872
202465,2011-03-01,835,1,2,5.6,10,14.2,1,0,6.6,10109743
202466,2022-09-01,1264,4,3,7.8,36,7.1,0,0,3.76,16917031
202467,2017-03-01,1592,3,3,8.7,29,2.3,1,1,3.38,21908706
202468,2020-06-01,1636,2,1,4.3,19,14.8,1,0,4.36,14236918
202469,2014-09-01,2003,3,3,6.6,19,12.0,0,1,4.18,21787493
202470,2015-08-01,3379,7,6,5.1,17,23.0,0,1,3.49,32768874
202471,2019-11-01,1672,4,4,6.0,4,17.0,1,1,4.22,18070299
202472,2018-08-01,1301,3,3,7.3,13,8.6,0,0,5.96,14915301
202473,2017-01-01,937,2,2,6.0,51,14.6,0,0,4.42,7521698
202474,2018-11-01,1173,2,1,6.0,35,17.0,1,1,7.12,12618084
202475,2023-06-01,1112,3,3,5.6,5,8.2,1,1,5.02,15132745
202476,2023-08-01,3145,5,3,6.8,14,12.2,0,0,4.84,39440949
202477,2019-05-01,1575,3,2,8.9,44,2.4,1,0,3.64,21346358
202478,2010-08-01,949,1,1,4.3,30,14.2,0,0,6.69,7978460
202479,2021-03-01,1982,5,4,6.6,13,16.2,1,1,5.67,21625619
202480,2020-04-01,2312,6,5,5.9,41,16.9,1,0,3.93,27260074
202481,2020-10-01,1554,3,2,10.0,17,7.3,1,0,2.82,29781431
202482,2016-11-01,1033,2,1,4.9,26,12.1,0,1,5.18,9368122
202483,2010-07-01,2468,4,4,8.3,22,8.9,1,0,2.97,34002349
202484,2018-01-01,1479,3,3,3.7,23,23.7,1,0,5.65,11833085
202485,2020-07-01,1880,5,5,3.8,13,15.8,0,1,4.38,15089755
202486,2019-03-01,2642,6,5,5.9,9,14.9,1,1,7.16,26092217
202487,2020-11-01,500,1,1,7.8,15,8.0,1,1,2.4,6746006
202488,2014-05-01,2129,5,5,7.4,8,17.8,1,0,6.93,34835096
202489,2016-06-01,2047,5,4,9.3,8,2.7,1,0,2.39,32395343
202490,2014-08-01,1123,2,2,6.1,17,9.2,1,0,2.77,13602400
202491,2019-04-01,1804,3,3,4.5,24,19.9,1,1,7.39,15449086
202492,2011-12-01,2397,4,3,6.5,32,8.5,0,0,4.59,24136750
202493,2018-04-01,1928,4,4,6.1,24,16.8,1,1,4.67,22392042
202494,2013-02-01,1694,4,4,6.4,23,17.5,1,0,1.3,19422461
202495,2023-09-01,1521,4,4,5.0,35,19.5,0,1,3.13,16591774
202496,2011-03-01,2118,4,2,3.6,20,23.5,1,1,2.25,19228118
202497,2018-07-01,1631,4,3,8.0,15,6.5,0,1,4.08,24904147
202498,2019-11-01,2131,5,5,5.6,6,20.5,1,0,7.69,23321363
202499,2022-05-01,813,3,3,6.9,13,12.6,0,0,3.83,11772955
202500,2022-09-01,2133,5,3,7.6,10,13.7,0,1,0.86,26126161
202501,2017-05-01,2485,5,4,6.2,32,8.6,0,0,3.42,29265914
202502,2022-07-01,2574,6,5,6.3,35,12.2,1,0,0.5,26072375
202503,2012-01-01,1347,2,1,6.1,20,1.0,0,1,7.15,12434093
202504,2023-02-01,1440,3,2,5.1,34,4.9,0,0,3.84,15044708
202505,2018-09-01,2204,5,4,5.3,28,25.2,0,1,3.96,24562147
202506,2018-03-01,750,1,2,7.0,32,13.3,0,1,4.74,8675442
202507,2016-08-01,2147,4,3,9.7,13,1.0,0,1,8.76,36084944
202508,2016-01-01,1700,5,3,7.3,13,6.5,1,1,5.76,21138236
202509,2022-12-01,1469,3,2,6.1,20,8.9,0,1,3.55,16311042
202510,2015-01-01,2096,5,4,6.6,22,22.3,0,1,3.56,24569746
202511,2019-04-01,1502,3,2,6.9,19,11.8,1,1,3.28,18196671
202512,2012-08-01,1180,2,2,6.9,14,7.1,1,0,1.39,15320747
202513,2012-04-01,1580,3,2,7.0,27,15.6,1,0,0.63,22239348
202514,2014-06-01,2578,4,3,3.6,17,23.1,0,1,7.7,21148969
202515,2017-03-01,2296,6,6,7.9,31,15.4,1,1,5.57,29557793
202516,2018-12-01,1811,3,2,3.8,6,20.8,0,1,4.08,15457977
202517,2022-08-01,1225,3,2,7.0,13,13.9,1,0,4.74,15076650
202518,2023-11-01,1587,3,3,7.2,50,9.9,0,0,0.5,23180760
202519,2023-10-01,1518,2,2,6.6,33,14.0,1,1,2.61,19902526
202520,2020-11-01,584,1,3,2.7,23,17.8,1,0,4.77,4007435
202521,2022-10-01,1367,2,2,7.8,15,4.0,1,0,4.81,18953336
202522,2015-10-01,988,2,2,6.9,7,11.7,1,1,3.06,11987193
202523,2016-12-01,2225,4,4,9.3,47,8.8,0,0,3.95,35349946
202524,2021-03-01,2335,4,3,6.4,18,25.1,1,0,6.04,31316576
